Clohesyomyces_aquaticus	0
Leucosporidium_creatinivorum	0
Naematelia_encephala	0
Syncephalastrum_racemosum	0
Absidia_repens	0
Epicoccum_nigrum	1
Hypoxylon_sp_CO27-5	1
Daldinia_sp_EC12	0
Hypoxylon_sp_EC38	1
Piromyces_sp_E2	0
Marssonina_coronariae	1
Cryptococcus_neoformans	0
Aspergillus_turcosus	0
Elaphomyces_granulatus	0
Bifiguratus_adelaidae	0
Lomentospora_prolificans	0
Chlorociboria_aeruginascens	1
Dentipellis_sp_KUC8613	0
Pyrrhoderma_noxium	0
Armillaria_solidipes	0
Armillaria_gallica	0
Penicillium_sp_occitanis	0
Aspergillus_flavus	1
Amanita_thiersii	0
Emmonsia_crescens	0
Blastomyces_parvus	0
Helicocarpus_griseus	0
Polytolypa_hystricis	0
Cordyceps_sp_RAO-2017	0
Ophiocordyceps_camponoti-rufipedis	0
Ophiocordyceps_australis	0
Coemansia_reversa	0
Ganoderma_sinense	0
Scytalidium_lignicola	0
Malassezia_vespertilionis	0
Cercospora_zeina	2
Aspergillus_taichungensis	0
Hyaloscypha_hepaticicola	0
Hyaloscypha_variabilis	0
Puccinia_coronata	0
Verticillium_dahliae	0
Fusarium_nygamai	2
Sphaceloma_murrayae	2
Lachancea_quebecensis	0
Tolypocladium_capitatum	0
Tolypocladium_paradoxum	0
Erysiphe_pulchra	0
Puccinia_striiformis	0
Rhodotorula_taiwanensis	0
Cercospora_berteroae	2
Panaeolus_cyanescens	0
Psilocybe_cyanescens	0
Gymnopilus_dilepis	1
Rutstroemia_sp_NJR-2017a_WRK4	3
Rutstroemia_sp_NJR-2017a_BVV2	1
Rutstroemia_sp_NJR-2017a_BBW	2
Fusarium_beomiforme	3
Trichoderma_arundinaceum	1
Fusarium_longipes	2
Fusarium_sporotrichioides	3
Elsinoe_australis	2
Corynespora_cassiicola	0
Coniella_lustricola	1
Trichoderma_longibrachiatum	0
Tuber_borchii	0
Serendipita_vermifera	0
Periconia_macrospinosa	1
Cadophora_sp_DSE1049	2
Smittium_megazygosporum	0
Smittium_simulii	0
Smittium_angustum	0
Testicularia_cyperi	0
Violaceomyces_palustris	0
Pyrenophora_tritici-repentis	0
Tuber_magnatum	0
Aspergillus_sclerotiicarbonarius	0
Aspergillus_ellipticus	0
Aspergillus_indologenus	0
Aspergillus_violaceofuscus	0
Monilinia_fructigena	1
Stemphylium_lycopersici	1
